user_id,date,age,age_group,social_media_hours,work_or_study_hours,entertainment_hours,total_screen_time,primary_device,internet_type
1974,2024-08-14,33,26-35,3.6,1.4,2.8,7.8,Tablet,WiFi
1975,2024-08-12,13,13-18,0.6,1.2,1.3,3.1,Laptop,Mobile Data
1976,2024-09-02,17,13-18,2.0,3.9,2.9,8.8,Tablet,Mobile Data
1977,2024-10-15,64,60+,2.3,3.7,3.0,9.0,Tablet,WiFi
1978,2024-07-01,44,36-45,0.9,6.9,2.9,10.7,Laptop,WiFi
1979,2024-08-29,73,60+,1.2,5.6,2.4,9.2,Mobile,WiFi
1980,2024-05-18,14,13-18,1.6,1.0,2.3,4.9,Tablet,WiFi
1981,2024-05-08,18,13-18,0.8,4.4,2.5,7.7,Mobile,Mobile Data
1982,2024-01-26,29,26-35,0.2,5.5,3.1,8.8,Laptop,Mobile Data
1983,2024-08-07,28,26-35,0.8,3.0,2.3,6.1,Tablet,WiFi
1984,2024-12-07,65,60+,2.1,2.5,1.6,6.2,Tablet,WiFi
1985,2024-06-07,74,60+,0.2,1.9,3.1,5.2,Tablet,WiFi
1986,2024-06-16,24,19-25,2.0,2.1,1.9,6.0,Laptop,Mobile Data
1987,2024-12-26,62,60+,0.3,1.1,3.0,4.4,Laptop,WiFi
1988,2024-01-03,32,26-35,3.5,3.6,0.6,7.7,Mobile,WiFi
1989,2024-09-07,32,26-35,0.6,5.7,1.8,8.1,Mobile,Mobile Data
1990,2024-11-17,20,19-25,1.5,1.2,0.8,3.5,Laptop,WiFi
1991,2024-05-15,45,36-45,3.8,5.4,1.6,10.8,Laptop,WiFi
1992,2024-06-19,37,36-45,2.7,2.5,1.9,7.1,Laptop,Mobile Data
1993,2024-08-25,74,60+,3.4,6.4,2.7,12.5,Mobile,WiFi
1994,2024-02-26,16,13-18,2.5,3.5,0.6,6.6,Tablet,Mobile Data
1995,2024-01-17,33,26-35,2.4,5.1,0.5,8.0,Mobile,Mobile Data
1996,2024-01-12,28,26-35,2.2,4.4,3.3,9.9,Laptop,Mobile Data
1997,2024-04-22,28,26-35,1.1,5.2,2.7,9.0,Laptop,WiFi
1998,2024-08-08,17,13-18,3.7,4.5,1.2,9.4,Mobile,Mobile Data
1999,2024-09-16,68,60+,2.7,1.3,2.2,6.2,Tablet,WiFi
2000,2024-07-12,33,26-35,2.8,2.6,1.2,6.6,Tablet,Mobile Data
2001,2024-11-10,16,13-18,2.0,1.3,2.9,6.2,Tablet,Mobile Data
2002,2024-08-19,66,60+,2.0,1.6,3.3,6.9,Tablet,WiFi
2003,2024-12-11,56,46-60,3.2,5.7,1.8,10.7,Tablet,WiFi
2004,2024-11-24,17,13-18,2.7,1.9,0.9,5.5,Tablet,Mobile Data
2005,2024-01-15,22,19-25,2.0,6.8,1.8,10.6,Laptop,Mobile Data
2006,2024-04-18,54,46-60,3.7,6.9,0.7,11.3,Mobile,Mobile Data
2007,2024-10-20,18,13-18,2.3,3.8,0.7,6.8,Laptop,WiFi
2008,2024-02-14,32,26-35,0.6,4.0,1.0,5.6,Tablet,WiFi
2009,2024-11-14,18,13-18,3.1,6.8,1.3,11.2,Tablet,WiFi
2010,2024-02-23,15,13-18,0.2,1.1,2.9,4.2,Mobile,Mobile Data
2011,2024-10-17,42,36-45,3.6,1.9,2.6,8.1,Mobile,WiFi
2012,2024-02-09,13,13-18,1.8,1.4,1.9,5.1,Tablet,WiFi
2013,2024-08-18,53,46-60,1.6,5.8,3.2,10.6,Mobile,WiFi
2014,2024-12-06,63,60+,1.1,6.0,3.4,10.5,Laptop,WiFi
2015,2024-06-08,23,19-25,3.6,2.5,1.5,7.6,Tablet,Mobile Data
2016,2024-03-23,22,19-25,1.8,5.7,2.6,10.1,Mobile,Mobile Data
2017,2024-12-28,58,46-60,2.7,6.7,1.4,10.8,Laptop,WiFi
2018,2024-03-21,18,13-18,1.9,6.3,3.2,11.4,Tablet,Mobile Data
2019,2024-05-27,42,36-45,1.4,4.6,1.0,7.0,Laptop,WiFi
2020,2024-11-02,44,36-45,2.6,1.8,1.0,5.4,Tablet,WiFi
2021,2024-09-10,70,60+,1.0,5.1,3.0,9.1,Mobile,Mobile Data
2022,2024-09-03,26,26-35,3.6,6.2,3.1,12.9,Mobile,Mobile Data
2023,2024-03-03,17,13-18,1.0,2.8,2.1,5.9,Mobile,WiFi
2024,2024-06-04,14,13-18,2.2,5.5,2.0,9.7,Mobile,Mobile Data
2025,2024-06-30,42,36-45,1.4,1.7,3.3,6.4,Laptop,WiFi
2026,2024-08-04,22,19-25,3.2,6.3,1.0,10.5,Mobile,Mobile Data
2027,2024-10-28,35,26-35,0.3,3.7,0.7,4.7,Tablet,Mobile Data
2028,2024-11-26,22,19-25,0.2,1.5,2.9,4.6,Mobile,Mobile Data
2029,2024-03-15,38,36-45,2.2,2.3,2.1,6.6,Mobile,Mobile Data
2030,2024-12-29,65,60+,2.4,4.1,2.6,9.1,Laptop,WiFi
2031,2024-10-28,18,13-18,1.1,1.1,1.0,3.2,Laptop,Mobile Data
2032,2024-01-14,41,36-45,3.9,4.4,1.2,9.5,Mobile,WiFi
2033,2024-01-14,51,46-60,1.0,5.1,1.5,7.6,Laptop,WiFi
2034,2024-12-13,75,60+,2.5,1.9,2.0,6.4,Laptop,Mobile Data
2035,2024-05-05,27,26-35,3.4,3.7,3.2,10.3,Tablet,Mobile Data
2036,2024-05-08,63,60+,3.0,6.1,0.7,9.8,Tablet,Mobile Data
2037,2024-08-18,31,26-35,0.9,2.0,2.6,5.5,Laptop,WiFi
2038,2024-03-04,39,36-45,1.6,5.5,1.8,8.9,Laptop,Mobile Data
2039,2024-02-20,56,46-60,0.4,5.9,1.0,7.3,Laptop,Mobile Data
2040,2024-09-21,26,26-35,0.6,6.7,0.5,7.8,Laptop,WiFi
2041,2024-05-30,62,60+,3.0,3.0,0.6,6.6,Laptop,Mobile Data
2042,2024-01-15,15,13-18,3.3,5.4,0.9,9.6,Tablet,WiFi
2043,2024-12-14,19,19-25,1.4,3.9,1.6,6.9,Laptop,WiFi
2044,2024-04-09,59,46-60,0.7,4.9,3.2,8.8,Laptop,Mobile Data
2045,2024-03-22,29,26-35,3.8,1.2,3.1,8.1,Mobile,WiFi
2046,2024-08-26,49,46-60,1.2,3.2,2.5,6.9,Tablet,Mobile Data
2047,2024-09-04,21,19-25,3.5,1.4,3.2,8.1,Mobile,WiFi
2048,2024-02-26,72,60+,2.5,4.6,1.0,8.1,Mobile,WiFi
2049,2024-03-06,18,13-18,1.4,3.7,2.3,7.4,Tablet,WiFi
2050,2024-03-26,33,26-35,2.8,2.6,0.7,6.1,Laptop,WiFi
2051,2024-06-24,19,19-25,2.6,6.3,1.0,9.9,Laptop,Mobile Data
2052,2024-12-23,33,26-35,3.6,2.1,2.4,8.1,Laptop,Mobile Data
2053,2024-04-22,26,26-35,0.3,5.7,3.2,9.2,Laptop,WiFi
2054,2024-12-21,26,26-35,2.4,5.1,2.1,9.6,Laptop,WiFi
2055,2024-09-13,38,36-45,3.6,3.3,2.2,9.1,Mobile,Mobile Data
2056,2024-01-01,38,36-45,4.0,3.7,2.7,10.4,Mobile,WiFi
2057,2024-11-09,30,26-35,1.7,4.1,1.7,7.5,Mobile,Mobile Data
2058,2024-01-02,73,60+,1.0,4.9,0.9,6.8,Mobile,Mobile Data
2059,2024-01-24,43,36-45,1.2,5.8,1.4,8.4,Laptop,WiFi
2060,2024-11-11,21,19-25,1.1,5.5,1.0,7.6,Mobile,WiFi
2061,2024-01-12,17,13-18,2.3,4.7,1.7,8.7,Mobile,Mobile Data
2062,2024-05-31,52,46-60,2.6,4.5,2.5,9.6,Tablet,Mobile Data
2063,2024-10-12,69,60+,3.5,5.5,2.3,11.3,Mobile,Mobile Data
2064,2024-09-21,15,13-18,0.9,6.1,0.8,7.8,Mobile,Mobile Data
2065,2024-10-06,24,19-25,1.6,2.5,3.0,7.1,Tablet,WiFi
2066,2024-02-06,49,46-60,2.0,1.4,0.8,4.2,Mobile,Mobile Data
2067,2024-08-10,19,19-25,2.6,2.8,1.0,6.4,Tablet,Mobile Data
2068,2024-01-03,20,19-25,0.5,6.6,2.4,9.5,Laptop,WiFi
2069,2024-07-17,56,46-60,3.9,6.6,0.9,11.4,Laptop,WiFi
2070,2024-03-31,16,13-18,1.7,4.0,3.2,8.9,Mobile,WiFi
2071,2024-11-20,42,36-45,3.8,6.4,2.8,13.0,Mobile,Mobile Data
2072,2024-12-21,14,13-18,2.7,2.1,1.5,6.3,Mobile,WiFi
2073,2024-10-10,33,26-35,3.7,2.3,2.9,8.9,Mobile,Mobile Data
2074,2024-09-06,21,19-25,3.1,4.9,1.4,9.4,Laptop,Mobile Data
2075,2024-03-25,31,26-35,0.7,5.8,1.7,8.2,Mobile,WiFi
2076,2024-07-11,13,13-18,0.2,2.8,2.5,5.5,Mobile,WiFi
2077,2024-08-06,46,46-60,3.9,2.2,1.9,8.0,Mobile,Mobile Data
2078,2024-09-12,18,13-18,0.3,5.4,2.3,8.0,Tablet,Mobile Data
2079,2024-06-20,14,13-18,1.3,5.6,2.6,9.5,Mobile,Mobile Data
2080,2024-11-21,45,36-45,0.2,4.4,1.7,6.3,Mobile,Mobile Data
2081,2024-07-17,56,46-60,1.3,5.0,1.3,7.6,Laptop,WiFi
2082,2024-07-27,51,46-60,1.7,3.1,3.4,8.2,Laptop,WiFi
2083,2024-01-14,24,19-25,1.4,6.3,2.2,9.9,Tablet,WiFi
2084,2024-09-17,40,36-45,0.7,4.6,2.2,7.5,Tablet,Mobile Data
2085,2024-05-03,43,36-45,0.5,2.3,2.5,5.3,Tablet,Mobile Data
2086,2024-10-20,36,36-45,2.9,6.9,1.2,11.0,Laptop,Mobile Data
2087,2024-11-24,48,46-60,2.0,5.0,3.2,10.2,Tablet,WiFi
2088,2024-09-29,20,19-25,2.3,4.5,2.3,9.1,Laptop,Mobile Data
2089,2024-10-09,32,26-35,0.2,2.3,0.6,3.1,Mobile,Mobile Data
2090,2024-08-26,23,19-25,1.1,2.7,2.5,6.3,Tablet,WiFi
2091,2024-06-09,20,19-25,1.6,3.8,1.9,7.3,Tablet,WiFi
2092,2024-05-10,24,19-25,2.7,4.0,0.8,7.5,Tablet,WiFi
2093,2024-03-25,17,13-18,0.7,4.3,0.5,5.5,Laptop,WiFi
2094,2024-04-12,61,60+,2.8,4.5,0.9,8.2,Mobile,Mobile Data
2095,2024-09-17,17,13-18,0.6,5.1,0.6,6.3,Mobile,WiFi
2096,2024-01-15,70,60+,1.9,5.5,2.6,10.0,Laptop,WiFi
2097,2024-08-01,45,36-45,0.3,1.8,1.2,3.3,Mobile,Mobile Data
2098,2024-03-12,20,19-25,2.0,1.8,2.2,6.0,Laptop,WiFi
2099,2024-09-18,75,60+,3.2,2.9,1.7,7.8,Tablet,WiFi
2100,2024-02-15,46,46-60,0.5,3.4,0.7,4.6,Mobile,WiFi
2101,2024-11-01,30,26-35,0.2,2.5,1.3,4.0,Laptop,Mobile Data
2102,2024-04-01,17,13-18,3.1,2.3,1.0,6.4,Laptop,WiFi
2103,2024-12-25,62,60+,2.7,4.7,1.9,9.3,Mobile,WiFi
2104,2024-11-27,15,13-18,2.4,1.6,0.9,4.9,Laptop,WiFi
2105,2024-02-16,40,36-45,1.1,1.8,3.4,6.3,Tablet,WiFi
2106,2024-03-30,49,46-60,3.9,4.8,0.8,9.5,Mobile,WiFi
2107,2024-04-06,40,36-45,1.5,5.0,3.4,9.9,Laptop,Mobile Data
2108,2024-05-18,66,60+,0.5,2.4,1.4,4.3,Laptop,WiFi
2109,2024-11-02,34,26-35,0.2,1.4,3.5,5.1,Laptop,WiFi
2110,2024-07-01,27,26-35,3.8,5.8,2.2,11.8,Mobile,WiFi
2111,2024-09-19,19,19-25,4.0,3.7,1.8,9.5,Tablet,WiFi
2112,2024-05-03,14,13-18,1.5,1.3,1.0,3.8,Laptop,Mobile Data
2113,2024-09-11,27,26-35,2.1,3.2,3.3,8.6,Tablet,WiFi
2114,2024-07-23,19,19-25,1.8,5.0,2.6,9.4,Mobile,WiFi
2115,2024-07-02,23,19-25,1.0,5.6,1.1,7.7,Tablet,WiFi
2116,2024-06-30,51,46-60,0.3,4.0,3.5,7.8,Mobile,Mobile Data
2117,2024-07-10,58,46-60,3.1,2.7,2.4,8.2,Mobile,Mobile Data
2118,2024-11-20,24,19-25,1.4,1.1,3.0,5.5,Tablet,Mobile Data
2119,2024-12-23,42,36-45,1.7,2.5,0.7,4.9,Laptop,WiFi
2120,2024-08-17,23,19-25,2.7,4.3,3.2,10.2,Mobile,WiFi
2121,2024-11-22,13,13-18,1.3,6.6,1.3,9.2,Laptop,Mobile Data
2122,2024-04-24,68,60+,2.2,2.9,0.8,5.9,Tablet,WiFi
2123,2024-04-19,27,26-35,1.9,3.4,2.7,8.0,Mobile,Mobile Data
2124,2024-01-03,72,60+,3.1,5.3,2.7,11.1,Laptop,Mobile Data
2125,2024-02-09,71,60+,3.7,2.5,3.4,9.6,Tablet,WiFi
2126,2024-08-27,22,19-25,3.7,1.2,1.7,6.6,Laptop,WiFi
2127,2024-12-28,55,46-60,1.8,4.7,2.1,8.6,Tablet,WiFi
2128,2024-01-13,51,46-60,1.3,6.9,2.7,10.9,Mobile,WiFi
2129,2024-04-16,71,60+,1.2,1.0,2.2,4.4,Mobile,WiFi
2130,2024-12-28,60,46-60,3.1,6.2,1.4,10.7,Mobile,Mobile Data
2131,2024-08-05,28,26-35,2.2,4.4,2.8,9.4,Mobile,WiFi
2132,2024-12-20,63,60+,3.6,1.6,1.5,6.7,Tablet,Mobile Data
2133,2024-02-17,51,46-60,3.7,3.3,1.0,8.0,Tablet,Mobile Data
2134,2024-02-06,64,60+,0.5,2.9,2.5,5.9,Laptop,WiFi
2135,2024-10-13,41,36-45,0.8,6.6,3.4,10.8,Tablet,Mobile Data
2136,2024-09-05,70,60+,0.3,4.7,2.8,7.8,Tablet,WiFi
2137,2024-09-01,28,26-35,3.3,3.6,0.5,7.4,Tablet,WiFi
2138,2024-07-31,36,36-45,3.9,5.9,0.6,10.4,Tablet,Mobile Data
2139,2024-09-04,26,26-35,0.3,2.9,2.0,5.2,Mobile,WiFi
2140,2024-06-19,17,13-18,3.4,1.3,3.0,7.7,Tablet,Mobile Data
2141,2024-07-05,18,13-18,1.4,4.7,2.0,8.1,Laptop,WiFi
2142,2024-03-26,65,60+,2.4,1.3,3.3,7.0,Tablet,WiFi
2143,2024-07-26,64,60+,2.9,5.7,0.8,9.4,Laptop,Mobile Data
2144,2024-05-15,15,13-18,1.5,3.3,1.5,6.3,Tablet,Mobile Data
2145,2024-11-14,35,26-35,3.6,2.5,3.1,9.2,Mobile,WiFi
2146,2024-05-01,23,19-25,2.6,4.4,2.9,9.9,Mobile,WiFi
2147,2024-10-18,32,26-35,0.9,6.6,2.2,9.7,Laptop,WiFi
2148,2024-10-14,54,46-60,1.2,3.6,3.3,8.1,Tablet,Mobile Data
2149,2024-05-21,26,26-35,0.6,1.3,3.1,5.0,Tablet,Mobile Data
2150,2024-12-13,63,60+,3.5,5.2,3.3,12.0,Laptop,WiFi
2151,2024-05-30,14,13-18,1.7,3.7,2.7,8.1,Mobile,Mobile Data
2152,2024-12-25,52,46-60,1.3,1.4,1.3,4.0,Mobile,WiFi
2153,2024-11-20,24,19-25,1.5,3.3,2.4,7.2,Tablet,Mobile Data
2154,2024-03-19,45,36-45,0.9,1.2,2.6,4.7,Laptop,Mobile Data
2155,2024-12-22,23,19-25,1.9,6.0,3.3,11.2,Mobile,WiFi
2156,2024-04-20,39,36-45,0.4,4.7,1.9,7.0,Laptop,WiFi
2157,2024-06-05,71,60+,3.6,6.1,3.0,12.7,Laptop,WiFi
2158,2024-09-14,13,13-18,3.0,4.7,1.4,9.1,Mobile,Mobile Data
2159,2024-07-22,75,60+,1.2,5.0,2.3,8.5,Tablet,Mobile Data
2160,2024-01-04,20,19-25,2.9,2.0,2.3,7.2,Mobile,Mobile Data
2161,2024-02-13,51,46-60,0.8,4.1,1.1,6.0,Mobile,WiFi
2162,2024-06-25,22,19-25,1.9,3.4,1.2,6.5,Laptop,Mobile Data
2163,2024-02-15,69,60+,0.5,3.8,0.7,5.0,Mobile,Mobile Data
2164,2024-08-09,36,36-45,1.1,6.8,2.1,10.0,Tablet,WiFi
2165,2024-02-01,54,46-60,1.1,1.9,1.4,4.4,Tablet,WiFi
2166,2024-10-13,29,26-35,1.2,2.2,1.0,4.4,Tablet,WiFi
2167,2024-05-21,20,19-25,3.8,6.6,0.8,11.2,Tablet,WiFi
2168,2024-12-20,31,26-35,3.7,4.0,1.8,9.5,Laptop,WiFi
2169,2024-12-05,42,36-45,3.7,2.0,3.1,8.8,Laptop,WiFi
2170,2024-07-07,38,36-45,2.5,4.6,2.9,10.0,Mobile,WiFi
2171,2024-10-18,18,13-18,3.4,2.3,2.4,8.1,Tablet,Mobile Data
2172,2024-05-21,21,19-25,1.9,4.3,3.3,9.5,Mobile,WiFi
2173,2024-07-16,72,60+,0.4,1.0,1.5,2.9,Mobile,Mobile Data
2174,2024-10-02,65,60+,3.1,1.4,2.2,6.7,Laptop,WiFi
2175,2024-07-04,24,19-25,1.8,7.0,3.4,12.2,Laptop,Mobile Data
2176,2024-02-20,23,19-25,2.5,5.5,1.2,9.2,Tablet,WiFi
2177,2024-05-12,73,60+,1.6,5.5,3.3,10.4,Mobile,WiFi
2178,2024-08-08,26,26-35,3.7,5.6,1.5,10.8,Mobile,WiFi
2179,2024-04-05,15,13-18,2.3,3.2,1.0,6.5,Laptop,WiFi
2180,2024-03-28,29,26-35,2.9,6.5,3.2,12.6,Mobile,WiFi
2181,2024-05-01,59,46-60,3.8,3.1,2.6,9.5,Mobile,Mobile Data
2182,2024-04-24,42,36-45,1.7,1.7,2.5,5.9,Laptop,WiFi
2183,2024-08-24,21,19-25,1.7,2.4,2.5,6.6,Tablet,Mobile Data
2184,2024-09-03,13,13-18,2.6,4.9,3.1,10.6,Laptop,Mobile Data
2185,2024-06-12,14,13-18,3.1,6.6,3.0,12.7,Tablet,WiFi
2186,2024-02-16,54,46-60,1.7,3.8,2.0,7.5,Laptop,Mobile Data
2187,2024-05-21,52,46-60,2.4,5.5,3.1,11.0,Laptop,Mobile Data
2188,2024-04-18,72,60+,1.5,6.8,2.1,10.4,Mobile,Mobile Data
2189,2024-12-10,40,36-45,3.3,5.0,2.2,10.5,Laptop,Mobile Data
2190,2024-08-07,60,46-60,2.0,4.1,2.3,8.4,Laptop,Mobile Data
2191,2024-09-27,27,26-35,2.6,3.5,1.9,8.0,Mobile,WiFi
2192,2024-01-23,18,13-18,0.3,2.8,3.5,6.6,Tablet,Mobile Data
2193,2024-08-12,50,46-60,1.4,4.4,1.6,7.4,Mobile,WiFi
2194,2024-07-13,70,60+,3.9,4.8,0.9,9.6,Tablet,WiFi
2195,2024-12-14,45,36-45,3.2,1.4,2.1,6.7,Laptop,Mobile Data
2196,2024-07-23,58,46-60,2.3,3.7,1.4,7.4,Tablet,WiFi
2197,2024-09-18,74,60+,1.8,2.5,1.1,5.4,Mobile,WiFi
2198,2024-06-04,16,13-18,0.3,6.6,0.9,7.8,Laptop,Mobile Data
2199,2024-01-22,25,19-25,0.7,4.5,2.6,7.8,Laptop,WiFi
2200,2024-02-05,44,36-45,3.0,1.3,0.5,4.8,Mobile,Mobile Data
2201,2024-07-06,13,13-18,0.9,4.8,3.2,8.9,Tablet,WiFi
2202,2024-09-15,67,60+,3.2,3.2,0.5,6.9,Mobile,WiFi
2203,2024-10-28,73,60+,3.8,1.4,1.5,6.7,Mobile,WiFi
2204,2024-03-28,25,19-25,1.0,5.6,1.9,8.5,Tablet,Mobile Data
2205,2024-10-16,19,19-25,2.1,2.4,1.0,5.5,Laptop,WiFi
2206,2024-01-17,30,26-35,2.6,5.3,2.0,9.9,Mobile,Mobile Data
2207,2024-07-08,60,46-60,0.7,1.1,0.7,2.5,Mobile,WiFi
2208,2024-02-22,24,19-25,0.4,2.2,1.4,4.0,Laptop,WiFi
2209,2024-12-07,65,60+,1.1,1.8,2.9,5.8,Tablet,Mobile Data
2210,2024-06-06,19,19-25,2.9,6.1,0.7,9.7,Laptop,Mobile Data
2211,2024-04-17,51,46-60,1.0,1.4,3.4,5.8,Mobile,Mobile Data
2212,2024-02-20,35,26-35,3.7,6.0,1.9,11.6,Tablet,Mobile Data
2213,2024-06-20,56,46-60,3.0,4.5,2.7,10.2,Mobile,WiFi
2214,2024-11-02,54,46-60,1.5,1.8,3.4,6.7,Tablet,WiFi
2215,2024-11-14,24,19-25,2.2,2.7,0.8,5.7,Tablet,WiFi
2216,2024-12-19,66,60+,3.4,5.2,2.2,10.8,Laptop,Mobile Data
2217,2024-08-26,27,26-35,3.2,1.5,0.8,5.5,Tablet,WiFi
2218,2024-05-14,62,60+,3.9,6.3,1.8,12.0,Tablet,WiFi
2219,2024-11-05,39,36-45,2.8,3.4,0.7,6.9,Mobile,Mobile Data
2220,2024-11-28,32,26-35,3.7,6.5,1.4,11.6,Tablet,WiFi
2221,2024-08-28,62,60+,4.0,2.2,2.9,9.1,Laptop,WiFi
2222,2024-12-02,29,26-35,2.3,5.3,3.3,10.9,Laptop,Mobile Data
2223,2024-02-08,57,46-60,3.8,3.6,1.7,9.1,Tablet,WiFi
2224,2024-09-14,45,36-45,1.7,6.7,3.0,11.4,Laptop,WiFi
2225,2024-10-19,50,46-60,3.7,5.4,2.2,11.3,Mobile,Mobile Data
2226,2024-10-23,24,19-25,2.1,1.3,2.8,6.2,Mobile,WiFi
2227,2024-05-28,48,46-60,3.9,4.9,1.1,9.9,Tablet,Mobile Data
2228,2024-11-03,32,26-35,2.7,1.4,3.1,7.2,Laptop,WiFi
2229,2024-06-07,51,46-60,2.7,2.9,1.1,6.7,Mobile,Mobile Data
2230,2024-09-13,67,60+,1.5,1.8,3.2,6.5,Laptop,Mobile Data
2231,2024-01-31,18,13-18,2.8,4.1,1.5,8.4,Laptop,Mobile Data
2232,2024-07-14,17,13-18,2.1,5.2,2.2,9.5,Laptop,WiFi
2233,2024-12-20,16,13-18,3.3,5.5,1.0,9.8,Laptop,WiFi
2234,2024-07-22,18,13-18,0.8,1.7,2.4,4.9,Mobile,WiFi
2235,2024-10-18,32,26-35,4.0,1.0,2.5,7.5,Laptop,WiFi
2236,2024-09-20,68,60+,2.3,2.3,2.2,6.8,Tablet,Mobile Data
2237,2024-07-03,26,26-35,1.2,4.2,2.2,7.6,Mobile,WiFi
2238,2024-03-01,70,60+,0.2,4.1,0.5,4.8,Laptop,Mobile Data
2239,2024-03-19,55,46-60,2.8,3.5,1.2,7.5,Tablet,Mobile Data
2240,2024-06-01,21,19-25,2.4,4.7,2.9,10.0,Mobile,Mobile Data
2241,2024-04-07,64,60+,3.0,4.8,2.2,10.0,Laptop,WiFi
2242,2024-10-09,29,26-35,1.9,6.9,2.1,10.9,Mobile,WiFi
2243,2024-01-17,67,60+,3.5,3.0,1.6,8.1,Laptop,Mobile Data
2244,2024-01-23,20,19-25,0.7,6.9,1.0,8.6,Mobile,Mobile Data
2245,2024-02-26,75,60+,0.3,6.8,3.3,10.4,Tablet,WiFi
2246,2024-12-21,22,19-25,2.0,4.7,3.1,9.8,Mobile,WiFi
2247,2024-10-01,63,60+,0.7,2.0,1.2,3.9,Laptop,Mobile Data
2248,2024-07-17,38,36-45,3.2,5.2,3.1,11.5,Tablet,WiFi
2249,2024-10-04,44,36-45,0.3,2.0,2.2,4.5,Laptop,Mobile Data
2250,2024-06-24,16,13-18,2.0,3.2,3.5,8.7,Laptop,WiFi
2251,2024-07-19,16,13-18,2.2,5.1,2.8,10.1,Laptop,Mobile Data
2252,2024-01-13,20,19-25,0.6,2.4,3.3,6.3,Mobile,Mobile Data
2253,2024-04-22,13,13-18,1.7,2.1,2.9,6.7,Laptop,Mobile Data
2254,2024-04-18,52,46-60,0.3,1.5,2.5,4.3,Tablet,Mobile Data
2255,2024-11-19,75,60+,0.9,5.6,2.7,9.2,Mobile,WiFi
2256,2024-04-17,70,60+,1.4,3.2,2.2,6.8,Tablet,WiFi
2257,2024-06-06,41,36-45,3.8,5.9,3.1,12.8,Laptop,WiFi
2258,2024-07-11,66,60+,3.5,2.3,0.9,6.7,Mobile,WiFi
2259,2024-09-03,38,36-45,2.4,6.2,3.4,12.0,Laptop,WiFi
2260,2024-05-28,19,19-25,1.5,1.2,2.4,5.1,Laptop,WiFi
2261,2024-02-26,71,60+,2.3,3.4,2.1,7.8,Tablet,WiFi
2262,2024-01-03,62,60+,3.2,2.9,1.9,8.0,Mobile,Mobile Data
2263,2024-04-23,18,13-18,2.0,5.7,3.1,10.8,Tablet,Mobile Data
2264,2024-09-04,67,60+,1.9,3.2,1.6,6.7,Laptop,Mobile Data
2265,2024-12-25,54,46-60,3.2,2.9,3.3,9.4,Tablet,WiFi
2266,2024-04-07,45,36-45,0.9,1.5,2.6,5.0,Laptop,Mobile Data
2267,2024-04-26,33,26-35,2.6,4.2,2.2,9.0,Mobile,WiFi
2268,2024-10-02,56,46-60,3.6,4.3,2.8,10.7,Laptop,Mobile Data
2269,2024-12-14,19,19-25,2.5,2.6,3.0,8.1,Mobile,Mobile Data
2270,2024-08-29,56,46-60,0.4,4.2,0.9,5.5,Mobile,WiFi
2271,2024-06-16,13,13-18,3.1,4.1,3.1,10.3,Laptop,WiFi
2272,2024-11-05,13,13-18,3.9,1.7,1.7,7.3,Tablet,WiFi
2273,2024-05-16,26,26-35,3.8,3.1,2.3,9.2,Laptop,Mobile Data
2274,2024-02-08,16,13-18,2.5,2.2,1.5,6.2,Mobile,WiFi
2275,2024-11-04,48,46-60,2.9,6.7,3.4,13.0,Laptop,Mobile Data
2276,2024-10-02,43,36-45,3.5,2.6,0.5,6.6,Mobile,Mobile Data
2277,2024-09-08,47,46-60,2.0,3.4,2.2,7.6,Tablet,Mobile Data
2278,2024-08-08,19,19-25,0.7,4.4,1.9,7.0,Tablet,Mobile Data
2279,2024-09-06,32,26-35,1.2,4.8,1.3,7.3,Tablet,Mobile Data
2280,2024-04-28,24,19-25,3.1,3.8,3.0,9.9,Mobile,Mobile Data
2281,2024-05-04,14,13-18,1.9,6.3,1.4,9.6,Mobile,WiFi
2282,2024-07-24,38,36-45,3.1,4.2,1.3,8.6,Tablet,Mobile Data
2283,2024-05-11,45,36-45,3.5,6.4,1.9,11.8,Mobile,Mobile Data
2284,2024-03-10,13,13-18,3.3,6.3,1.6,11.2,Tablet,WiFi
2285,2024-07-24,18,13-18,3.0,2.7,1.7,7.4,Laptop,Mobile Data
2286,2024-12-16,43,36-45,4.0,2.3,0.6,6.9,Mobile,Mobile Data
2287,2024-08-06,37,36-45,2.0,5.5,0.5,8.0,Tablet,WiFi
2288,2024-08-07,28,26-35,3.6,6.8,0.7,11.1,Mobile,WiFi
2289,2024-02-07,14,13-18,1.6,2.1,2.5,6.2,Tablet,Mobile Data
2290,2024-10-25,73,60+,2.2,2.1,2.8,7.1,Tablet,WiFi
2291,2024-05-01,56,46-60,1.0,6.2,0.9,8.1,Mobile,WiFi
2292,2024-07-11,38,36-45,0.5,3.6,0.6,4.7,Laptop,WiFi
2293,2024-08-24,28,26-35,0.5,2.4,2.8,5.7,Mobile,Mobile Data
2294,2024-01-18,21,19-25,2.7,4.3,2.3,9.3,Tablet,WiFi
2295,2024-05-11,27,26-35,3.9,4.8,0.7,9.4,Laptop,WiFi
2296,2024-11-24,71,60+,2.8,2.1,1.3,6.2,Mobile,WiFi
2297,2024-04-26,75,60+,1.0,5.9,1.3,8.2,Mobile,Mobile Data
2298,2024-02-01,67,60+,2.9,2.7,1.9,7.5,Mobile,WiFi
2299,2024-10-12,33,26-35,2.8,4.6,0.8,8.2,Tablet,Mobile Data
